web-scraper-order,web-scraper-start-url,cited_links,cited_links-href,cited_paper_doi,cited_paper_doi-href
"1571847141-10277","https://doi.org/10.1109/TSC.2016.2598335","View Article","https://ieeexplore.ieee.org/document/8337890","10.1109/MCOM.2018.1700788","https://doi.org/10.1109/MCOM.2018.1700788"
"1571820063-6102","https://doi.org/10.1109/TSC.2011.7","View Article","https://ieeexplore.ieee.org/document/8016573","10.1109/COMST.2017.2745201","https://doi.org/10.1109/COMST.2017.2745201"
"1571793677-852","https://doi.org/10.1109/TSC.2014.2355842","View Article","https://ieeexplore.ieee.org/document/8465023","10.1109/ICSSSM.2018.8465023","https://doi.org/10.1109/ICSSSM.2018.8465023"
"1571868180-12690","https://doi.org/10.1109/SCC.2004.1357987","View Article","https://ieeexplore.ieee.org/document/5303699","10.1109/ICMSS.2009.5303699","https://doi.org/10.1109/ICMSS.2009.5303699"
"1571851497-10733","https://doi.org/10.1109/TSC.2012.14","View Article","https://ieeexplore.ieee.org/document/8000012","10.23919/ConTEL.2017.8000012","https://doi.org/10.23919/ConTEL.2017.8000012"
"1571813771-4917","https://doi.org/10.1109/TSC.2009.21","View Article","https://ieeexplore.ieee.org/document/8029627","10.1109/COMPSAC.2017.36","https://doi.org/10.1109/COMPSAC.2017.36"
"1571837549-9177","https://doi.org/10.1109/TSC.2012.40","View Article","https://ieeexplore.ieee.org/document/6839018","10.1109/TSC.2014.2331683","https://doi.org/10.1109/TSC.2014.2331683"
"1571853871-10987","https://doi.org/10.1109/TSC.2012.2","View Article","https://ieeexplore.ieee.org/document/7604145","10.1109/TPDS.2016.2619715","https://doi.org/10.1109/TPDS.2016.2619715"
"1571888691-14375","https://doi.org/10.1109/SCC.2005.41","View Article","https://ieeexplore.ieee.org/document/4553812","10.1109/COLCOM.2007.4553812","https://doi.org/10.1109/COLCOM.2007.4553812"
"1571837632-9192","https://doi.org/10.1109/TSC.2012.40","View Article","https://ieeexplore.ieee.org/document/7944956","10.1109/BigDataService.2017.58","https://doi.org/10.1109/BigDataService.2017.58"
"1571841204-9705","https://doi.org/10.1109/TSC.2015.2479228","View Article","https://ieeexplore.ieee.org/document/8706984","10.1109/ACCESS.2019.2914737","https://doi.org/10.1109/ACCESS.2019.2914737"
"1571845573-10117","https://doi.org/10.1109/TSC.2016.2599160","View Article","https://ieeexplore.ieee.org/document/8278154","10.1109/JIOT.2018.2800904","https://doi.org/10.1109/JIOT.2018.2800904"
"1571850516-10637","https://doi.org/10.1109/TSC.2015.2496164","View Article","https://ieeexplore.ieee.org/document/8354796","10.1109/ACCESS.2018.2833212","https://doi.org/10.1109/ACCESS.2018.2833212"
"1571892901-14753","https://doi.org/10.1109/SCC.2006.104","View Article","https://ieeexplore.ieee.org/document/7509323","10.1109/SCEECS.2016.7509323","https://doi.org/10.1109/SCEECS.2016.7509323"
"1571811949-4499","https://doi.org/10.1109/TSC.2014.2302810","View Article","https://ieeexplore.ieee.org/document/7423290","10.1109/ICACT.2016.7423290","https://doi.org/10.1109/ICACT.2016.7423290"
"1571832890-8366","https://doi.org/10.1109/TSC.2016.2599878","View Article","https://ieeexplore.ieee.org/document/8353154","10.1109/JIOT.2018.2832071","https://doi.org/10.1109/JIOT.2018.2832071"
"1571875636-13291","https://doi.org/10.1109/SCC.2017.70","View Article","https://ieeexplore.ieee.org/document/8647378","10.1109/GLOCOM.2018.8647378","https://doi.org/10.1109/GLOCOM.2018.8647378"
"1571881146-13771","https://doi.org/10.1109/SCC.2007.91","View Article","https://ieeexplore.ieee.org/document/4584432","10.1109/ALPIT.2008.20","https://doi.org/10.1109/ALPIT.2008.20"
"1571883452-13943","https://doi.org/10.1109/SCC.2004.1358061","View Article","https://ieeexplore.ieee.org/document/4550463","10.1109/BROADNETS.2007.4550463","https://doi.org/10.1109/BROADNETS.2007.4550463"
"1571873052-13101","https://doi.org/10.1109/SCC.2011.26","View Article","https://ieeexplore.ieee.org/document/6298210","10.1109/MASCOTS.2012.61","https://doi.org/10.1109/MASCOTS.2012.61"
"1571856521-11587","https://doi.org/10.1109/TSC.2010.4","View Article","https://ieeexplore.ieee.org/document/7273314","10.1109/COMPSAC.2015.213","https://doi.org/10.1109/COMPSAC.2015.213"
"1571866509-12560","https://doi.org/10.1109/SCC.2008.113","View Article","https://ieeexplore.ieee.org/document/6009293","10.1109/SCC.2011.73","https://doi.org/10.1109/SCC.2011.73"
"1571886418-14189","https://doi.org/10.1109/SCC.2011.62","View Article","https://ieeexplore.ieee.org/document/6930589","10.1109/SCC.2014.88","https://doi.org/10.1109/SCC.2014.88"
"1571796486-1293","https://doi.org/10.1109/TSC.2010.25","View Article","https://ieeexplore.ieee.org/document/6832157","10.1109/HPCC.and.EUC.2013.274","https://doi.org/10.1109/HPCC.and.EUC.2013.274"
"1571873023-13098","https://doi.org/10.1109/SCC.2011.26","View Article","https://ieeexplore.ieee.org/document/6649765","10.1109/SCC.2013.29","https://doi.org/10.1109/SCC.2013.29"
"1571836115-8948","https://doi.org/10.1109/TSC.2010.59","View Article","https://ieeexplore.ieee.org/document/7883676","10.1109/PlatCon.2017.7883676","https://doi.org/10.1109/PlatCon.2017.7883676"
"1571811902-4491","https://doi.org/10.1109/TSC.2014.2302810","View Article","https://ieeexplore.ieee.org/document/7314126","10.1109/SOFTCOM.2015.7314126","https://doi.org/10.1109/SOFTCOM.2015.7314126"
"1571793575-780","https://doi.org/10.1109/TSC.2014.2355842","View Article","https://ieeexplore.ieee.org/document/8318642","10.1109/JSYST.2018.2795255","https://doi.org/10.1109/JSYST.2018.2795255"
"1571801527-2677","https://doi.org/10.1109/TSC.2013.24","View Article","https://ieeexplore.ieee.org/document/7296648","10.1109/TETC.2015.2487865","https://doi.org/10.1109/TETC.2015.2487865"
"1571857554-11687","https://doi.org/10.1109/TSC.2014.2310195","View Article","https://ieeexplore.ieee.org/document/8494072","10.1109/ICCCNT.2018.8494072","https://doi.org/10.1109/ICCCNT.2018.8494072"
"1571861656-12110","https://doi.org/10.1109/TSC.2015.2511002","View Article","https://ieeexplore.ieee.org/document/8664482","10.1109/ACCESS.2019.2903018","https://doi.org/10.1109/ACCESS.2019.2903018"
"1571873724-13131","https://doi.org/10.1109/SCC.2011.18","View Article","https://ieeexplore.ieee.org/document/7054227","10.1109/DINWC.2015.7054227","https://doi.org/10.1109/DINWC.2015.7054227"
"1571799337-2188","https://doi.org/10.1109/TSC.2015.2410794","View Article","https://ieeexplore.ieee.org/document/8106780","10.1109/JIOT.2017.2773200","https://doi.org/10.1109/JIOT.2017.2773200"
"1571883993-13988","https://doi.org/10.1109/SCC.2004.1358075","View Article","https://ieeexplore.ieee.org/document/4683309","10.1109/ICINIS.2008.92","https://doi.org/10.1109/ICINIS.2008.92"
"1571800144-2405","https://doi.org/10.1109/TSC.2010.52","View Article","https://ieeexplore.ieee.org/document/7275223","10.1109/ECBS-EERC.2015.14","https://doi.org/10.1109/ECBS-EERC.2015.14"
"1571849162-10509","https://doi.org/10.1109/TSC.2010.1","View Article","https://ieeexplore.ieee.org/document/7207381","10.1109/SCC.2015.63","https://doi.org/10.1109/SCC.2015.63"
"1571827651-7436","https://doi.org/10.1109/TSC.2010.41","View Article","https://ieeexplore.ieee.org/document/6480164","10.1109/HICSS.2013.574","https://doi.org/10.1109/HICSS.2013.574"
"1571884205-14000","https://doi.org/10.1109/SCC.2008.103","View Article","https://ieeexplore.ieee.org/document/5175806","10.1109/ICWS.2009.74","https://doi.org/10.1109/ICWS.2009.74"
"1571813730-4908","https://doi.org/10.1109/TSC.2009.21","View Article","https://ieeexplore.ieee.org/document/6341542","10.1109/COMPSACW.2012.12","https://doi.org/10.1109/COMPSACW.2012.12"
"1571837080-9102","https://doi.org/10.1109/TSC.2014.2346181","View Article","https://ieeexplore.ieee.org/document/8742374","10.1109/COMMNET.2019.8742374","https://doi.org/10.1109/COMMNET.2019.8742374"
"1571858214-11749","https://doi.org/10.1109/TSC.2015.2502252","View Article","https://ieeexplore.ieee.org/document/8170213","10.1109/ACCESS.2017.2780991","https://doi.org/10.1109/ACCESS.2017.2780991"
"1571802544-2955","https://doi.org/10.1109/TSC.2012.31","View Article","https://ieeexplore.ieee.org/document/8122455","10.1109/ITOEC.2017.8122455","https://doi.org/10.1109/ITOEC.2017.8122455"
"1571797262-1519","https://doi.org/10.1109/TSC.2014.2365797","View Article","https://ieeexplore.ieee.org/document/7944882","10.1109/MobileCloud.2017.13","https://doi.org/10.1109/MobileCloud.2017.13"
"1571845029-10062","https://doi.org/10.1109/TSC.2008.17","View Article","https://ieeexplore.ieee.org/document/5190649","10.1109/SERVICES-I.2009.15","https://doi.org/10.1109/SERVICES-I.2009.15"
"1571815481-5246","https://doi.org/10.1109/TSC.2014.2365799","View Article","https://ieeexplore.ieee.org/document/8548589","10.1109/ACCESS.2018.2883560","https://doi.org/10.1109/ACCESS.2018.2883560"
"1571842936-9876","https://doi.org/10.1109/TSC.2013.4","View Article","https://ieeexplore.ieee.org/document/7536216","10.1109/TSMC.2016.2569442","https://doi.org/10.1109/TSMC.2016.2569442"
"1571883514-13949","https://doi.org/10.1109/SCC.2004.1358002","View Article","https://ieeexplore.ieee.org/document/4806066","10.1109/TEM.2009.2013830","https://doi.org/10.1109/TEM.2009.2013830"
"1571827432-7399","https://doi.org/10.1109/TSC.2014.1","View Article","https://ieeexplore.ieee.org/document/8054426","10.1109/IAEAC.2017.8054426","https://doi.org/10.1109/IAEAC.2017.8054426"
"1571828864-7653","https://doi.org/10.1109/TSC.2013.3","View Article","https://ieeexplore.ieee.org/document/6982072","10.1109/ICEBE.2014.34","https://doi.org/10.1109/ICEBE.2014.34"
"1571886162-14174","https://doi.org/10.1109/SCC.2013.103","View Article","https://ieeexplore.ieee.org/document/7557529","10.1109/SCC.2016.107","https://doi.org/10.1109/SCC.2016.107"
"1571878696-13567","https://doi.org/10.1109/SCC.2008.53","View Article","https://ieeexplore.ieee.org/document/5558139","10.1109/CLOUD.2010.14","https://doi.org/10.1109/CLOUD.2010.14"
"1571883025-13916","https://doi.org/10.1109/SCC.2006.116","View Article","https://ieeexplore.ieee.org/document/5447782","10.1109/ICDE.2010.5447782","https://doi.org/10.1109/ICDE.2010.5447782"
"1571803663-3304","https://doi.org/10.1109/TSC.2009.4","View Article","https://ieeexplore.ieee.org/document/5557202","10.1109/SCC.2010.18","https://doi.org/10.1109/SCC.2010.18"
"1571839034-9433","https://doi.org/10.1109/TSC.2014.2303091","View Article","https://ieeexplore.ieee.org/document/8603172","10.1109/UCC.2018.00034","https://doi.org/10.1109/UCC.2018.00034"
"1571866348-12547","https://doi.org/10.1109/SCC.2014.76","View Article","https://ieeexplore.ieee.org/document/7556343","10.1109/TDSC.2016.2604381","https://doi.org/10.1109/TDSC.2016.2604381"
"1571811548-4412","https://doi.org/10.1109/TSC.2010.57","View Article","https://ieeexplore.ieee.org/document/6936339","10.1109/TSE.2014.2364844","https://doi.org/10.1109/TSE.2014.2364844"
"1571830979-8024","https://doi.org/10.1109/TSC.2010.37","View Article","https://ieeexplore.ieee.org/document/5931109","10.1109/IMF.2011.13","https://doi.org/10.1109/IMF.2011.13"
"1571846189-10183","https://doi.org/10.1109/TSC.2013.48","View Article","https://ieeexplore.ieee.org/document/8514897","10.1109/CLUSTER.2018.00055","https://doi.org/10.1109/CLUSTER.2018.00055"
"1571811394-4379","https://doi.org/10.1109/TSC.2016.2589247","View Article","https://ieeexplore.ieee.org/document/8616756","10.1109/TNSM.2019.2893503","https://doi.org/10.1109/TNSM.2019.2893503"
"1571880956-13753","https://doi.org/10.1109/SCC.2009.41","View Article","https://ieeexplore.ieee.org/document/8406220","10.1109/NOMS.2018.8406220","https://doi.org/10.1109/NOMS.2018.8406220"
"1571803171-3139","https://doi.org/10.1109/TSC.2016.2633264","View Article","https://ieeexplore.ieee.org/document/8753615","10.1109/ACCESS.2019.2926306","https://doi.org/10.1109/ACCESS.2019.2926306"
"1571804010-3397","https://doi.org/10.1109/TSC.2015.2436388","View Article","https://ieeexplore.ieee.org/document/8820986","10.1109/IPDPS.2019.00062","https://doi.org/10.1109/IPDPS.2019.00062"
"1571818195-5764","https://doi.org/10.1109/TSC.2016.2565470","View Article","https://ieeexplore.ieee.org/document/8644423","10.1109/GLOCOMW.2018.8644423","https://doi.org/10.1109/GLOCOMW.2018.8644423"
"1571834013-8545","https://doi.org/10.1109/TSC.2010.3","View Article","https://ieeexplore.ieee.org/document/8066737","10.1109/CSCWD.2017.8066737","https://doi.org/10.1109/CSCWD.2017.8066737"
"1571813921-4945","https://doi.org/10.1109/TSC.2014.2298866","View Article","https://ieeexplore.ieee.org/document/7479556","10.1109/TSC.2016.2568183","https://doi.org/10.1109/TSC.2016.2568183"
"1571877909-13495","https://doi.org/10.1109/SCC.2015.47","View Article","https://ieeexplore.ieee.org/document/7868354","10.1109/CCWC.2017.7868354","https://doi.org/10.1109/CCWC.2017.7868354"
"1571837700-9202","https://doi.org/10.1109/TSC.2018.2823705","View Article","https://ieeexplore.ieee.org/document/8642861","10.1109/COMST.2019.2899617","https://doi.org/10.1109/COMST.2019.2899617"
"1571811803-4471","https://doi.org/10.1109/TSC.2014.2302810","View Article","https://ieeexplore.ieee.org/document/8460031","10.1109/NETSOFT.2018.8460031","https://doi.org/10.1109/NETSOFT.2018.8460031"
"1571854830-11103","https://doi.org/10.1109/TSC.2015.2466545","View Article","https://ieeexplore.ieee.org/document/8855465","10.1109/HPCC/SmartCity/DSS.2019.00029","https://doi.org/10.1109/HPCC/SmartCity/DSS.2019.00029"
"1571812992-4719","https://doi.org/10.1109/TSC.2011.52","View Article","https://ieeexplore.ieee.org/document/7802896","10.1109/SIMS.2016.7802896","https://doi.org/10.1109/SIMS.2016.7802896"
"1571856132-11507","https://doi.org/10.1109/TSC.2011.23","View Article","https://ieeexplore.ieee.org/document/6753857","10.1109/CloudCom.2013.91","https://doi.org/10.1109/CloudCom.2013.91"
"1571871649-12999","https://doi.org/10.1109/SCC.2005.114","View Article","https://ieeexplore.ieee.org/document/4498177","10.1109/ICN.2008.123","https://doi.org/10.1109/ICN.2008.123"
"1571797290-1532","https://doi.org/10.1109/TSC.2014.2365797","View Article","https://ieeexplore.ieee.org/document/8116476","10.1109/INFCOMW.2017.8116476","https://doi.org/10.1109/INFCOMW.2017.8116476"
"1571868193-12692","https://doi.org/10.1109/SCC.2004.1357987","View Article","https://ieeexplore.ieee.org/document/1527144","10.1109/ICMLC.2005.1527144","https://doi.org/10.1109/ICMLC.2005.1527144"
"1571837372-9149","https://doi.org/10.1109/TSC.2010.47","View Article","https://ieeexplore.ieee.org/document/7024055","10.1109/ICCAC.2014.33","https://doi.org/10.1109/ICCAC.2014.33"
"1571877640-13464","https://doi.org/10.1109/SCC.2015.47","View Article","https://ieeexplore.ieee.org/document/7951755","10.1109/ICoAC.2017.7951755","https://doi.org/10.1109/ICoAC.2017.7951755"
"1571877428-13446","https://doi.org/10.1109/SCC.2008.82","View Article","https://ieeexplore.ieee.org/document/5507311","10.1109/RCIS.2010.5507311","https://doi.org/10.1109/RCIS.2010.5507311"
"1571834166-8574","https://doi.org/10.1109/TSC.2010.3","View Article","https://ieeexplore.ieee.org/document/7062875","10.1109/CCBD.2014.10","https://doi.org/10.1109/CCBD.2014.10"
"1571818184-5763","https://doi.org/10.1109/TSC.2016.2565470","View Article","https://ieeexplore.ieee.org/document/8631120","10.1109/JSAC.2019.2895473","https://doi.org/10.1109/JSAC.2019.2895473"
"1571826236-7181","https://doi.org/10.1109/TSC.2009.20","View Article","https://ieeexplore.ieee.org/document/6749451","10.1109/C2SPCA.2013.6749451","https://doi.org/10.1109/C2SPCA.2013.6749451"
"1571838015-9254","https://doi.org/10.1109/TSC.2010.14","View Article","https://ieeexplore.ieee.org/document/7848699","10.1109/TENCON.2016.7848699","https://doi.org/10.1109/TENCON.2016.7848699"
"1571848123-10373","https://doi.org/10.1109/TSC.2015.2430327","View Article","https://ieeexplore.ieee.org/document/8786066","10.1109/ICPM.2019.00028","https://doi.org/10.1109/ICPM.2019.00028"
"1571831879-8190","https://doi.org/10.1109/TSC.2011.2","View Article","https://ieeexplore.ieee.org/document/6978166","10.1109/SOCA.2014.26","https://doi.org/10.1109/SOCA.2014.26"
"1571845015-10060","https://doi.org/10.1109/TSC.2008.17","View Article","https://ieeexplore.ieee.org/document/5707133","10.1109/SOCA.2010.5707133","https://doi.org/10.1109/SOCA.2010.5707133"
"1571817088-5567","https://doi.org/10.1109/TSC.2016.2520932","View Article","https://ieeexplore.ieee.org/document/7762187","10.1109/TSC.2016.2633260","https://doi.org/10.1109/TSC.2016.2633260"
"1571843120-9888","https://doi.org/10.1109/TSC.2009.8","View Article","https://ieeexplore.ieee.org/document/8559780","10.1109/ICEPE.2018.8559780","https://doi.org/10.1109/ICEPE.2018.8559780"
"1571796607-1320","https://doi.org/10.1109/TSC.2010.25","View Article","https://ieeexplore.ieee.org/document/6710573","10.1109/CloudNet.2013.6710573","https://doi.org/10.1109/CloudNet.2013.6710573"
"1571840776-9670","https://doi.org/10.1109/TSC.2010.60","View Article","https://ieeexplore.ieee.org/document/6619505","10.1109/SEAA.2013.15","https://doi.org/10.1109/SEAA.2013.15"
"1571863176-12240","https://doi.org/10.1109/TSC.2011.44","View Article","https://ieeexplore.ieee.org/document/7044594","10.1109/TCC.2015.2404807","https://doi.org/10.1109/TCC.2015.2404807"
"1571854615-11078","https://doi.org/10.1109/TSC.2015.2497705","View Article","https://ieeexplore.ieee.org/document/8016380","10.1109/TSUSC.2017.2743704","https://doi.org/10.1109/TSUSC.2017.2743704"
"1571812715-4659","https://doi.org/10.1109/TSC.2014.2381496","View Article","https://ieeexplore.ieee.org/document/7557988","10.1109/ICWS.2016.111","https://doi.org/10.1109/ICWS.2016.111"
