web-scraper-order,web-scraper-start-url,authors,authors-href,affiliation,topics
"1571855868-11408","https://doi.org/10.1109/SCC.2004.1358000","J. Casey","https://ieeexplore.ieee.org/author/37272854100","Deakin University, Australia","Internet,"
"1571873862-13135","https://doi.org/10.1109/ICWS.2018.00044","Yanbo Han","https://ieeexplore.ieee.org/author/37086462799","null","Web services,"
"1571863109-12229","https://doi.org/10.1109/SCC.2006.107","John Spence","https://ieeexplore.ieee.org/author/37326305300","Communications Research Centre Canada","groupware,"
"1571871272-12968","https://doi.org/10.1109/SCC.2011.85","Manuel Carro","https://ieeexplore.ieee.org/author/37887736600","Imdea Software Institute, Madrid, Spain","business data processing,"
"1571855403-11260","https://doi.org/10.1109/SCC.2017.10","Marco Maisenbacher","https://ieeexplore.ieee.org/author/37086150175","null","business data processing,"
"1571861813-12125","https://doi.org/10.1109/SCC.2012.8","Rong Chang","https://ieeexplore.ieee.org/author/37069883000","IBM T.J Watson Res. Center","cloud computing,"
"1571795333-1054","https://doi.org/10.1109/TSC.2010.52","Michael R. Lyu","https://ieeexplore.ieee.org/author/37271654600","The Chinese University of Hong Kong","learning (artificial intelligence),"
"1571875892-13314","https://doi.org/10.1109/ICWS.2014.78","Changsheng Zhang","https://ieeexplore.ieee.org/author/37085508205","School of Computer Science and Engineering","genetic algorithms,"
"1571805943-3891","https://doi.org/10.1109/TSC.2016.2612663","","https://orcid.org/0000-0001-9582-3445","null","null"
"1571874967-13238","https://doi.org/10.1109/ICWS.2005.70","S. Makino","https://ieeexplore.ieee.org/author/37556673400","IBM Tokyo Res. Lab., Kanagawa, Japan","Internet,"
"1571888214-14338","https://doi.org/10.1109/ICWS.2013.80","Xiao-Lin Zhang","https://ieeexplore.ieee.org/author/37086766935","Sch. of Software","program diagnostics,"
"1571813693-4893","https://doi.org/10.1109/TSC.2014.2353645","Philip C. Church","https://ieeexplore.ieee.org/author/38241348100","Sch. of CS & IT","cloud computing,"
"1571826503-7221","https://doi.org/10.1109/SCC.2007.114","Sebastian Gotz","https://ieeexplore.ieee.org/author/37890173700","Faculty of Computer Science, Technische Universität Dresden, Germany","optimisation,"
"1571797033-1429","https://doi.org/10.1109/TSC.2015.2390413","Michael Rung-Tsong Lyu","https://ieeexplore.ieee.org/author/37085377869","Shenzhen Research Institute","cloud computing,"
"1571801042-2576","https://doi.org/10.1109/TSC.2015.2433251","Jianxun Liu","https://ieeexplore.ieee.org/author/37292080900","Hunan University of Science and Technology","Web services,"
"1571879865-13665","https://doi.org/10.1109/ICWS.2017.76","Dawei Zhang","https://ieeexplore.ieee.org/author/37086055529","null","Web services,"
"1571891607-14618","https://doi.org/10.1109/ICWS.2009.15","Yang Zhao","https://ieeexplore.ieee.org/author/37403489400","IBM China Research Laboratory","peer-to-peer computing,"
"1571825365-7025","https://doi.org/10.1109/SCC.2011.16","Mark E. Oxley","https://ieeexplore.ieee.org/author/37271061400","Institute of Technology Wright-Patterson Air Force Base Department of Mathematics and Statistics","sensor fusion,"
"1571797418-1615","https://doi.org/10.1109/TSC.2016.2518187","","https://orcid.org/0000-0003-3201-0038","null","null"
"1571804970-3600","https://doi.org/10.1109/TSC.2016.2543719","Alexander Romanovsky","https://ieeexplore.ieee.org/author/37273487500","Newcastle University","cloud computing,"
"1571858400-11767","https://doi.org/10.1109/SCC.2008.89","Hongyi Su","https://ieeexplore.ieee.org/author/37406833900","Key Lab of Intelligent Information Technology","learning (artificial intelligence),"
"1571880646-13730","https://doi.org/10.1109/ICWS.2009.111","Haibo Zhao","https://ieeexplore.ieee.org/author/37931949900","Dept. of Comput. Sci.","Web services,"
"1571864654-12380","https://doi.org/10.1109/SCC.2004.1358034","Cheng Fu","https://ieeexplore.ieee.org/author/37279832900","Dept. of Comput. Sci. & Eng., Shanghai Jiao Tong Univ., China","Petri nets,"
"1571840358-9635","https://doi.org/10.1109/SCC.2005.66","T. Imamura","https://ieeexplore.ieee.org/author/37283208200","IBM Tokyo Res. Lab., Japan","Internet,"
"1571870918-12942","https://doi.org/10.1109/SCC.2006.108","Deepak Ramachandran","https://ieeexplore.ieee.org/author/37584814000","Nuance Communications","behavioural sciences computing,"
"1571848123-10374","https://doi.org/10.1109/SCC.2010.34","Yutong Lu","https://ieeexplore.ieee.org/author/37539055600","Sun Yat-Sen University","Big Data,"
"1571796664-1346","https://doi.org/10.1109/TSC.2016.2519898","Rajkumar Buyya","https://ieeexplore.ieee.org/author/37267557900","Cloud Computing and Distributed Systems (CLOUDS) Laboratory","cloud computing,"
"1571868738-12740","https://doi.org/10.1109/SCC.2017.75","Ana R. Cavalli","https://ieeexplore.ieee.org/author/37294111400","CNRS samovar","finite state machines,"
"1571806058-3921","https://doi.org/10.1109/TSC.2015.2430327","Donato Malerba","https://ieeexplore.ieee.org/author/37267311900","University of Bari Aldo Moro","learning (artificial intelligence),"
"1571815022-5171","https://doi.org/10.1109/SCC.2007.128","George Koliadis","https://ieeexplore.ieee.org/author/37545669800","Univ. of Wollongong","auditing,"
"1571828943-7664","https://doi.org/10.1109/SCC.2007.95","Hui Zhang","https://ieeexplore.ieee.org/author/37406805700","Sch. of Comput. Sci. & Eng.","matrix decomposition,"
"1571803658-3300","https://doi.org/10.1109/TSC.2012.7","Jian Yang","https://ieeexplore.ieee.org/author/37367150700","Department of Computing","business data processing,"
"1571839862-9589","https://doi.org/10.1109/SERVICES.2007.11","Guy Vidal-Naquet","https://ieeexplore.ieee.org/author/38302417400","SUPELEC, Gif-sur-Yvette, France","Petri nets,"
"1571856287-11558","https://doi.org/10.1109/SCC.2004.1358073","M. Spivack","https://ieeexplore.ieee.org/author/37282937100","University of Cambridge","electromagnetic wave scattering,"
"1571816415-5439","https://doi.org/10.1109/SCC.2015.50","S.V.R. Anand","https://ieeexplore.ieee.org/author/37357888100","Department of Electrical Communication Engineering","blood,"
"1571798134-1811","https://doi.org/10.1109/TSC.2016.2560160","Abdulhameed Alelaiwi","https://ieeexplore.ieee.org/author/37085513134","College of Computer and Information Sciences","cloud computing,"
"1571857225-11661","https://doi.org/10.1109/SCC.2006.4","Didier Donsez","https://ieeexplore.ieee.org/author/37296857100","Univ. of Grenoble Alpes, Grenoble, France","cloud computing,"
"1571792897-349","https://doi.org/10.1109/TSC.2010.19","Howard Foster","https://ieeexplore.ieee.org/author/37265054900","Sch. of Inf.","cloud computing,"
"1571840299-9629","https://doi.org/10.1109/SCC.2016.61","Abdullah Algarni","https://ieeexplore.ieee.org/author/37085501821","Information Technology Division","social networking (online),"
"1571806445-3990","https://doi.org/10.1109/TSC.2013.39","Liam O'Brien","https://ieeexplore.ieee.org/author/37085450375","DIBP","Big Data,"
"1571862893-12209","https://doi.org/10.1109/SCC.2006.27","Shyam Doddavula","https://ieeexplore.ieee.org/author/37829173600","Infosys Labs.","cloud computing,"
"1571813705-4897","https://doi.org/10.1109/TSC.2009.6","Michael Rosemann","https://ieeexplore.ieee.org/author/37428149700","School of Information Systems","XML,"
"1571797439-1625","https://doi.org/10.1109/TSC.2015.2437383","Xiaoming Fu","https://ieeexplore.ieee.org/author/37272568800","University of Goettingen, Germany","cloud computing,"
"1571839691-9563","https://doi.org/10.1109/SERVICES.2007.71","Wan Cheng","https://ieeexplore.ieee.org/author/37065337500","Southeast University, China","Web services,"
"1571832686-8328","https://doi.org/10.1109/SCC.2006.32","Jens-magnus Arndt","https://ieeexplore.ieee.org/author/37688141200","Dept. of Business Administration and Information Systems, University of Mannheim, D-68131 Mannheim/Germany. jens.arndt@uni-mannheim.de","entertainment,"
"1571803289-3219","https://doi.org/10.1109/TSC.2012.21","Dimosthenis Kyriazis","https://ieeexplore.ieee.org/author/37399757400","Department of Digital Systems","5G mobile communication,"
"1571829843-7818","https://doi.org/10.1109/SCC.2006.109","S.K. Nandy","https://ieeexplore.ieee.org/author/37279928000","CAD Lab","reconfigurable architectures,"
"1571804351-3468","https://doi.org/10.1109/TSC.2013.46","Deepal Jayasinghe","https://ieeexplore.ieee.org/author/37670800600","College of Computing, Georgia Institute of Technology, Atlanta","cloud computing,"
"1571802673-2986","https://doi.org/10.1109/TSC.2014.2358213","Jun Shen","https://ieeexplore.ieee.org/author/37279547000","School of Computing and Information Techonology","computer aided instruction,"
"1571820519-6204","https://doi.org/10.1109/SCC.2008.111","Winnie Cheng","https://ieeexplore.ieee.org/author/38044852500","Massachusetts Inst. of Technol., Cambridge, MA","authorisation,"
"1571870241-12881","https://doi.org/10.1109/SCC.2004.1358081","Hua Zhang","https://ieeexplore.ieee.org/author/37067510800","null","Internet,"
"1571846737-10238","https://doi.org/10.1109/SCC.2013.77","Jian Yu","https://ieeexplore.ieee.org/author/38239027900","Fac. of Inf. & Commun. Technol.","automotive engineering,"
"1571804563-3510","https://doi.org/10.1109/TSC.2010.60","Valerie Issarny","https://ieeexplore.ieee.org/author/37282478700","Inria","Internet of Things,"
"1571820255-6138","https://doi.org/10.1109/SCC.2018.00045","Peilin Zhang","https://ieeexplore.ieee.org/author/37085740847","Carl von Ossietzky University of Oldenburg, Germany","wireless sensor networks,"
"1571877746-13477","https://doi.org/10.1109/ICWS.2016.93","Fathoni A. Musyaffa","https://ieeexplore.ieee.org/author/37085864841","Univ. of Bonn, Bonn, Germany","Web services,"
"1571856289-11559","https://doi.org/10.1109/SCC.2004.1358073","A. Usher","https://ieeexplore.ieee.org/author/37282936300","Cambridge eScience Centre, Cambridge Univ., UK","Internet,"
"1571865874-12508","https://doi.org/10.1109/SCC.2009.56","Tristan Kessner","https://ieeexplore.ieee.org/author/38111187200","Distrib. & Mobile Syst. Group","Web services,"
"1571812773-4675","https://doi.org/10.1109/TSC.2015.2480393","Hongbing Wang","https://ieeexplore.ieee.org/author/37086427342","School of Computer Science and Engineering and Key Laboratory of Computer Network and Information Integration","Big Data,"
"1571805786-3853","https://doi.org/10.1109/TSC.2016.2598335","Mohd Moniruzzaman","https://ieeexplore.ieee.org/author/37078984600","Department of Mechanical Engineering, Rajshahi University of Engineering and Technology","Big Data,"
"1571875251-13261","https://doi.org/10.1109/ICWS.2018.00056","Jie Cao","https://ieeexplore.ieee.org/author/37086460791","null","data mining,"
"1571855167-11170","https://doi.org/10.1109/SERVICES.2007.29","Hsiu-Chung Wang","https://ieeexplore.ieee.org/author/37422721300","Georgia State University, Atlanta, GA","Web services,"
"1571793128-494","https://doi.org/10.1109/TSC.2010.26","Manuele Kirsch-Pinheiro","https://ieeexplore.ieee.org/author/38273418700","Centre de Rech. en Inf.","formal specification,"
"1571867150-12607","https://doi.org/10.1109/SCC.2014.14","Clemente Galdi","https://ieeexplore.ieee.org/author/37648008100","Università degli Studi di Napoli Federico II, Naples, Italy","virtualisation,"
"1571814380-5044","https://doi.org/10.1109/TSC.2014.2331694","Xiaofeng Liao","https://ieeexplore.ieee.org/author/37269557600","College of Computer Science","control system synthesis,"
"1571855221-11190","https://doi.org/10.1109/SCC.2017.66","Amany Alnahdi","https://ieeexplore.ieee.org/author/37085464081","Comput. Sci. Dept.","Web services,"
"1571807424-4098","https://doi.org/10.1109/TSC.2015.2496164","Zahid Anwar","https://ieeexplore.ieee.org/author/37301684800","School of Electrical Engineering and Computer Science (SEECS)","formal verification,"
"1571814808-5132","https://doi.org/10.1109/TSC.2016.2528246","Houbing Song","https://ieeexplore.ieee.org/author/37085777750","Department of Electrical","feature extraction,"
"1571884858-14068","https://doi.org/10.1109/ICWS.2010.16","Zakwan Jaroucheh","https://ieeexplore.ieee.org/author/37397509600","Sch. of Comput.","ubiquitous computing,"
"1571831550-8127","https://doi.org/10.1109/SCC.2014.25","Haicheng Tao","https://ieeexplore.ieee.org/author/37085398976","College of Computer Science and Engineering, Nanjing University of Science and Technology, China","data mining,"
"1571812088-4545","https://doi.org/10.1109/TSC.2008.9","Fumitaka Higashitani","https://ieeexplore.ieee.org/author/37868891500","YuuZuu, Inc., Tsukuba","reservation computer systems"
"1571891359-14597","https://doi.org/10.1109/ICWS.2008.125","Haruhiko Takada","https://ieeexplore.ieee.org/author/37647197000","Sch. of Comput. Sci. & Eng.","Web services,"
"1571869863-12848","https://doi.org/10.1109/SCC.2014.116","Teerayut Horanont","https://ieeexplore.ieee.org/author/37085386498","School of ICT","mobile handsets,"
"1571797441-1626","https://doi.org/10.1109/TSC.2015.2437383","Jun Li","https://ieeexplore.ieee.org/author/37292375700","University of Oregon","Internet,"
"1571800928-2551","https://doi.org/10.1109/TSC.2009.20","Jing Dong","https://ieeexplore.ieee.org/author/37268624300","Dept. of Comput. Sci.","software architecture,"
"1571813652-4880","https://doi.org/10.1109/TSC.2011.54","Hak-Lae Kim","https://ieeexplore.ieee.org/author/37835541700","Samsung Electron. Co.","social networking (online),"
"1571853038-10904","https://doi.org/10.1109/SCC.2008.133","Herman Lam","https://ieeexplore.ieee.org/author/37270809500","NSF Center for High-Performance Reconfigurable Computing (CHREC)","field programmable gate arrays,"
"1571813707-4898","https://doi.org/10.1109/TSC.2009.6","Taizan Chan","https://ieeexplore.ieee.org/author/37877429800","Sci. & Eng. Fac.","social networking (online),"
"1571805509-3746","https://doi.org/10.1109/TSC.2008.17","Claude Jard","https://ieeexplore.ieee.org/author/37298543300","LINA","Petri nets,"
"1571802574-2970","https://doi.org/10.1109/TSC.2016.2599878","Yong Li","https://ieeexplore.ieee.org/author/37279888300","Department of Electronic Engineering","cellular radio,"
"1571834650-8678","https://doi.org/10.1109/SCC.2011.40","Jose Luis Zechinelli-Martini","https://ieeexplore.ieee.org/author/38276753900","Universidad de las Américas Puebla, San Andrés Cholula, Mexico","query processing,"
"1571884945-14077","https://doi.org/10.1109/ICWS.2009.76","Ingo Zinnikus","https://ieeexplore.ieee.org/author/37660840900","German Res. Center for Artificial Intell.","production engineering computing,"
"1571838111-9272","https://doi.org/10.1109/SCC.2015.19","Chang Yu","https://ieeexplore.ieee.org/author/37085573379","Carnegie Mellon Univ.","Markov processes,"
"1571842262-9808","https://doi.org/10.1109/SERVICES.2007.63","Gregor von Laszewski","https://ieeexplore.ieee.org/author/37266785100","Sch. of Inf. & Comput.","cloud computing,"
"1571855148-11160","https://doi.org/10.1109/SERVICES.2007.29","Paul S. Katz","https://ieeexplore.ieee.org/author/37927131000","Georgia State University, Atlanta, GA","neurophysiology,"
"1571814391-5048","https://doi.org/10.1109/TSC.2008.11","John Harney","https://ieeexplore.ieee.org/author/37868888000","National Center for Computational Sciences","data analysis,"
